"DateTime","Players","Average Players"
"2022-01-10 00:00:00",3228,
"2022-01-11 00:00:00",3226,
"2022-01-12 00:00:00",2999,
"2022-01-13 00:00:00",3002,
"2022-01-14 00:00:00",3189,
"2022-01-15 00:00:00",3904,
"2022-01-16 00:00:00",3888,
"2022-01-17 00:00:00",3074,
"2022-01-18 00:00:00",2849,
"2022-01-19 00:00:00",2687,
"2022-01-20 00:00:00",2610,
"2022-01-21 00:00:00",2683,
"2022-01-22 00:00:00",3169,
"2022-01-23 00:00:00",3243,
"2022-01-24 00:00:00",2316,
"2022-01-25 00:00:00",2239,
"2022-01-26 00:00:00",2142,
"2022-01-27 00:00:00",2062,
"2022-01-28 00:00:00",1958,
"2022-01-29 00:00:00",2393,
"2022-01-30 00:00:00",2489,
"2022-01-31 00:00:00",1805,
"2022-02-01 00:00:00",1809,
"2022-02-02 00:00:00",1717,
"2022-02-03 00:00:00",1699,
"2022-02-04 00:00:00",1638,
"2022-02-05 00:00:00",1728,
"2022-02-06 00:00:00",1711,
"2022-02-07 00:00:00",1320,
"2022-02-08 00:00:00",1211,
"2022-02-09 00:00:00",1052,
"2022-02-10 00:00:00",1019,
"2022-02-11 00:00:00",1015,
"2022-02-12 00:00:00",1174,
"2022-02-13 00:00:00",1215,
"2022-02-14 00:00:00",852,
"2022-02-15 00:00:00",848,
"2022-02-16 00:00:00",827,
"2022-02-17 00:00:00",843,
"2022-02-18 00:00:00",835,
"2022-02-19 00:00:00",992,
"2022-02-20 00:00:00",1015,
"2022-02-21 00:00:00",784,
"2022-02-22 00:00:00",717,
"2022-02-23 00:00:00",728,
"2022-02-24 00:00:00",650,
"2022-02-25 00:00:00",613,
"2022-02-26 00:00:00",731,
"2022-02-27 00:00:00",742,
"2022-02-28 00:00:00",591,
"2022-03-01 00:00:00",577,
"2022-03-02 00:00:00",525,
"2022-03-03 00:00:00",508,
"2022-03-04 00:00:00",562,
"2022-03-05 00:00:00",684,
"2022-03-06 00:00:00",689,
"2022-03-07 00:00:00",525,
"2022-03-08 00:00:00",529,
"2022-03-09 00:00:00",487,
"2022-03-10 00:00:00",532,
"2022-03-11 00:00:00",571,
"2022-03-12 00:00:00",797,
"2022-03-13 00:00:00",801,
"2022-03-14 00:00:00",625,
"2022-03-15 00:00:00",608,
"2022-03-16 00:00:00",598,
"2022-03-17 00:00:00",667,
"2022-03-18 00:00:00",1443,
"2022-03-19 00:00:00",1661,
"2022-03-20 00:00:00",1753,
"2022-03-21 00:00:00",1342,
"2022-03-22 00:00:00",1210,
"2022-03-23 00:00:00",1235,
"2022-03-24 00:00:00",1083,
"2022-03-25 00:00:00",1083,
"2022-03-26 00:00:00",1316,
"2022-03-27 00:00:00",1386,
"2022-03-28 00:00:00",1069,
"2022-03-29 00:00:00",1036,
"2022-03-30 00:00:00",1051,
"2022-03-31 00:00:00",987,
"2022-04-01 00:00:00",1059,
"2022-04-02 00:00:00",1274,
"2022-04-03 00:00:00",1387,
